capturedAtUtc,publishTime,publishTimeRaw,buying,cashBuying,selling,cashSelling,middle,source
2026-01-04 15:42:11,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 15:48:45,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 15:54:41,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 16:00:26,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 16:27:03,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 16:45:37,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 16:55:21,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 17:08:14,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 17:28:27,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 17:40:35,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 17:47:50,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 17:54:02,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 17:59:45,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 18:29:08,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 18:50:17,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 18:58:59,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 19:14:19,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 19:26:57,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 19:34:35,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 19:42:12,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 19:48:03,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 19:54:07,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 20:00:18,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 20:24:37,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 20:40:28,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 20:50:55,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 20:57:03,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 21:12:34,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 21:29:36,2026-01-05 00:00:05,2026/01/05 00:00:05,697.87,697.87,700.81,700.81,702.88,4655ad594f4f88940362b4deadf48455de143399fbce94c746c2c016aa7259b2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 21:40:04,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 21:46:50,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 21:53:00,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 21:58:55,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 22:17:55,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 22:38:09,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 22:49:16,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 22:55:08,2026-01-05 05:30:00,2026/01/05 05:30:00,697.87,697.87,700.81,700.81,702.88,ad6299722136479381b093a4ecedfbdc33155050f7d1f9524ac67e6cd71bd8da,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 23:09:14,2026-01-05 06:58:05,2026/01/05 06:58:05,697.87,697.87,700.81,700.81,702.88,3f299a468de3572eb2df026bc643c87929a4f6466dc3a75cbadbe686a552e295,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 23:29:15,2026-01-05 06:58:05,2026/01/05 06:58:05,697.87,697.87,700.81,700.81,702.88,3f299a468de3572eb2df026bc643c87929a4f6466dc3a75cbadbe686a552e295,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 23:40:16,2026-01-05 06:58:05,2026/01/05 06:58:05,697.87,697.87,700.81,700.81,702.88,3f299a468de3572eb2df026bc643c87929a4f6466dc3a75cbadbe686a552e295,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 23:48:41,2026-01-05 06:58:05,2026/01/05 06:58:05,697.87,697.87,700.81,700.81,702.88,3f299a468de3572eb2df026bc643c87929a4f6466dc3a75cbadbe686a552e295,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 23:54:49,2026-01-05 06:58:05,2026/01/05 06:58:05,697.87,697.87,700.81,700.81,702.88,3f299a468de3572eb2df026bc643c87929a4f6466dc3a75cbadbe686a552e295,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 00:00:17,2026-01-05 06:58:05,2026/01/05 06:58:05,697.87,697.87,700.81,700.81,702.88,3f299a468de3572eb2df026bc643c87929a4f6466dc3a75cbadbe686a552e295,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 01:58:43,2026-01-05 09:55:15,2026/01/05 09:55:15,697.1,697.1,700.04,700.04,702.3,7e6bc895e1a0ffd9136f25a290632c1d8dad79b774be3c9b7a219b3069d302d6,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 03:52:44,2026-01-05 11:48:24,2026/01/05 11:48:24,697.06,697.06,700,700,702.3,d2aebb7fd8bbe03d486e4f3d177e0abfaa8826569b4c5f74d9eff0e8d5abaf90,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 04:46:00,2026-01-05 12:43:24,2026/01/05 12:43:24,697.04,697.04,699.98,699.98,702.3,0c9b31c8d30ac613f50187378cabaa7af3c077f71be800a098a8b4610f26bead,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 05:24:03,2026-01-05 13:18:24,2026/01/05 13:18:24,697.01,697.01,699.95,699.95,702.3,c10c4b6a654db449549be86838ae20b26b393b3c3dd57e6d372d11895d2b9ffb,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 05:53:13,2026-01-05 13:48:24,2026/01/05 13:48:24,696.9,696.9,699.84,699.84,702.3,561a0f39acba77853ba8299e35371643bf27ce3f72897da3fc8d5c452571c60a,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 06:19:35,2026-01-05 14:13:25,2026/01/05 14:13:25,696.97,696.97,699.91,699.91,702.3,2354e105ce17feb64d883f4f2d46ef5cf8bb65f9d8b2d3eee5c4b52b7f6c5ce3,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 06:57:50,2026-01-05 14:56:05,2026/01/05 14:56:05,696.8,696.8,699.74,699.74,702.3,7ba540cd556136e61b072ab0e9c9827278b539e88b898064051b1c2c84801646,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 07:24:06,2026-01-05 15:20:34,2026/01/05 15:20:34,696.61,696.61,699.55,699.55,702.3,d20a6d9520ed6bd11946485747147ab8d646483e74ece18164c326e4ba09742e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 07:45:42,2026-01-05 15:43:25,2026/01/05 15:43:25,696.81,696.81,699.75,699.75,702.3,814337a63f23afeae8f766c453ed54b998cfdc070f55f8a063dfb4748e394a96,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 07:56:06,2026-01-05 15:53:25,2026/01/05 15:53:25,696.83,696.83,699.77,699.77,702.3,99071abb1eb3e9660a751e123f4abdbae80266f741eb8f470d404e99d5826d15,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 08:19:01,2026-01-05 16:13:25,2026/01/05 16:13:25,696.9,696.9,699.84,699.84,702.3,3d8119db83c8354b53058a665694dc9217a9c2576295bceeb8f1b80c8865b97a,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 08:51:15,2026-01-05 16:48:25,2026/01/05 16:48:25,696.86,696.86,699.8,699.8,702.3,fb04431dbd31d62308b016dd4b327f79cff3eb04218df8cffb86b7f71c9a7d73,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 09:17:34,2026-01-05 17:13:25,2026/01/05 17:13:25,696.97,696.97,699.91,699.91,702.3,19140f9a272a56bee342fabcc30695a55e271bf88f113c1c4eaf3bfd21e134de,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 09:48:29,2026-01-05 17:46:22,2026/01/05 17:46:22,697,697,699.94,699.94,702.3,914fc29349b92e335af484521a5c5a18640ae43e4289f9f10d41ecf785585c15,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 09:59:24,2026-01-05 17:57:29,2026/01/05 17:57:29,697.13,697.13,700.07,700.07,702.3,80662ca5f022674e29d926cc0676df8d95e62d21af8bca6efd3ce3b4dd81d9e4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 10:23:54,2026-01-05 18:21:38,2026/01/05 18:21:38,697.09,697.09,700.03,700.03,702.3,5723895ddba6a64bb2ca230b4117c6c767a63dfcfc90ba39d958d5558025be28,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 10:47:26,2026-01-05 18:45:53,2026/01/05 18:45:53,697.27,697.27,700.21,700.21,702.3,0745d9e738a4d8c39eee97adf67bc2a4136fd3c61e042a3a7cf7863fae50034b,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 10:58:46,2026-01-05 18:45:53,2026/01/05 18:45:53,697.27,697.27,700.21,700.21,702.3,0745d9e738a4d8c39eee97adf67bc2a4136fd3c61e042a3a7cf7863fae50034b,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 11:17:13,2026-01-05 19:13:26,2026/01/05 19:13:26,697.26,697.26,700.2,700.2,702.3,bda5f2309185021e1398b55a3810bc1bacc66cdd63109bf39591997f6d631edd,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 11:33:47,2026-01-05 19:28:26,2026/01/05 19:28:26,697.18,697.18,700.12,700.12,702.3,aeccb661147caa84fe79fa061fb7f4367f95b352fa5bfdaee4f07b6862a67029,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 11:45:17,2026-01-05 19:43:26,2026/01/05 19:43:26,697.15,697.15,700.09,700.09,702.3,7602a059031f490ced21069fba6b6504b93efe63cde22a1c4ab27315d318e924,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 11:51:38,2026-01-05 19:48:26,2026/01/05 19:48:26,697.15,697.15,700.09,700.09,702.3,e2ffa548909be1f1075014d783c841d50c3249b3feb2cd4c8df9217f76035652,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 11:57:34,2026-01-05 19:53:26,2026/01/05 19:53:26,697.15,697.15,700.09,700.09,702.3,d85e21334cb3b9b84b3bd1938ac784def8487d961cfa66c266fcc6ffa7d3c5ee,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 12:34:31,2026-01-05 20:33:26,2026/01/05 20:33:26,697.15,697.15,700.09,700.09,702.3,c47e9a9a06a0e9d50d91f94c64900983cf4b82fb75ca17ce89912c0a4bea6158,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 13:24:36,2026-01-05 21:23:26,2026/01/05 21:23:26,697.52,697.52,700.46,700.46,702.3,b62a7441d48cb64229a3cabeaf348e986c46a9d78a3a3d05413c6d5375deb9ae,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 13:54:13,2026-01-05 21:53:26,2026/01/05 21:53:26,697.57,697.57,700.51,700.51,702.3,3377361a679aedfd9306be64dccffa43a76ae0fedd75d0aae8712344bc18c943,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 14:12:26,2026-01-05 22:11:51,2026/01/05 22:11:51,697.53,697.53,700.47,700.47,702.3,e8f0e340b16a05d6e8d58274b692da43add0a08d53cfb3efeaea1b8d901c679b,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 14:42:19,2026-01-05 22:38:27,2026/01/05 22:38:27,697.65,697.65,700.59,700.59,702.3,8393e0cd1d7b1ea922a89ea472684a5cfa1d3b36fb4ae9d14d5700cabde3426b,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 14:56:46,2026-01-05 22:53:27,2026/01/05 22:53:27,697.66,697.66,700.6,700.6,702.3,3456a3bccb60ba75dc0612364f4e760d0d7d82b7887ac1be46b1cabba52eb70d,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 15:16:14,2026-01-05 23:13:27,2026/01/05 23:13:27,697.63,697.63,700.57,700.57,702.3,8b8318330baaf413898d6455a68cc3a03ac075a861516544e4dc13ff1bf9a501,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 15:40:38,2026-01-05 23:38:27,2026/01/05 23:38:27,697.67,697.67,700.61,700.61,702.3,a26f6aaac9067feb2b9607d7d7ac7a9651d49e3e03b247399925cd8a67385e5e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 15:53:41,2026-01-05 23:50:14,2026/01/05 23:50:14,697.75,697.75,700.69,700.69,702.3,7325eb39113f9f567621d779bc3c827a40ad8bba957a0324875815e250545e8b,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 16:00:54,2026-01-05 23:53:27,2026/01/05 23:53:27,697.8,697.8,700.74,700.74,702.3,4752ec49d3c32efeaac77462698481105d79c0299842761bd3d182ee7b858e51,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 16:31:05,2026-01-06 00:28:27,2026/01/06 00:28:27,697.92,697.92,700.86,700.86,702.3,838eb8f9a94c095bbc2d60b010a0a51a5a6ccfa29406ac0513b4300eb08f69d2,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 16:52:46,2026-01-06 00:48:27,2026/01/06 00:48:27,697.92,697.92,700.86,700.86,702.3,be36103865ad24a795c96d461e9c8e28eaff37c6e25e051c607df89828451f4f,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 17:12:52,2026-01-06 01:08:27,2026/01/06 01:08:27,697.92,697.92,700.86,700.86,702.3,1eb2cf5cfe0a6ccc26b1d2a3a0bdb8c3a0944480d8179dfe3149e40ff046fe92,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 17:36:18,2026-01-06 01:33:27,2026/01/06 01:33:27,697.87,697.87,700.81,700.81,702.3,cfb6379812d1c9583a5e65d4283b708a551d1d4e6791a8f8a1afc6560d3080ed,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 17:50:32,2026-01-06 01:48:27,2026/01/06 01:48:27,697.64,697.64,700.58,700.58,702.3,cc3a0b1de1244b04d6eabd03c31b08157fb56c33ef05ea853576da7f9a0e681f,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 17:57:43,2026-01-06 01:54:41,2026/01/06 01:54:41,697.68,697.68,700.62,700.62,702.3,717a92670db26b177b9ca33e8e9388062b5d1282bfc32da8ef3cdc3860733a45,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 18:24:49,2026-01-06 02:23:27,2026/01/06 02:23:27,697.63,697.63,700.57,700.57,702.3,143b4739edd401001cda53b28d48388eb04ded5e5b5ed4878bfb39790b6656f1,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 18:52:22,2026-01-06 02:48:28,2026/01/06 02:48:28,697.63,697.63,700.57,700.57,702.3,793f972f845ce865e619367aa75901d79972ef23493a8f8e4f58e5dfb82e52a4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 19:11:11,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 19:29:52,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 19:41:14,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 19:48:16,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 19:54:06,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 19:59:32,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 20:25:02,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 20:43:15,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 20:54:23,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 21:00:15,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 21:22:42,2026-01-06 02:52:56,2026/01/06 02:52:56,697.92,697.92,700.86,700.86,702.3,438d785eede5c94e65035a095d17eca86d451e8e63d7583bcfe49987ec0b4484,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 21:38:59,2026-01-06 05:30:00,2026/01/06 05:30:00,697.92,697.92,700.86,700.86,702.3,ace16b1f14498019e05c03f267be119a74af5bdcecb11790057d1d94a9cfc97e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 21:48:45,2026-01-06 05:30:00,2026/01/06 05:30:00,697.92,697.92,700.86,700.86,702.3,ace16b1f14498019e05c03f267be119a74af5bdcecb11790057d1d94a9cfc97e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 21:54:04,2026-01-06 05:30:00,2026/01/06 05:30:00,697.92,697.92,700.86,700.86,702.3,ace16b1f14498019e05c03f267be119a74af5bdcecb11790057d1d94a9cfc97e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 21:59:58,2026-01-06 05:30:00,2026/01/06 05:30:00,697.92,697.92,700.86,700.86,702.3,ace16b1f14498019e05c03f267be119a74af5bdcecb11790057d1d94a9cfc97e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 22:20:59,2026-01-06 05:30:00,2026/01/06 05:30:00,697.92,697.92,700.86,700.86,702.3,ace16b1f14498019e05c03f267be119a74af5bdcecb11790057d1d94a9cfc97e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 22:41:53,2026-01-06 05:30:00,2026/01/06 05:30:00,697.92,697.92,700.86,700.86,702.3,ace16b1f14498019e05c03f267be119a74af5bdcecb11790057d1d94a9cfc97e,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 22:52:55,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 22:58:31,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 23:17:26,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 23:33:46,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-05 23:45:13,2026-01-06 06:50:53,2026/01/06 06:50:53,697.92,697.92,700.86,700.86,702.3,80752093535d4eeac2bee38e0bcd06290dbb9bc8c072f34adb4775c4cc304825,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
